rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/iterations,time/total_timesteps,time/time_elapsed,train/learning_rate,train/loss,train/clip_range,train/policy_gradient_loss,train/n_updates,train/value_loss,train/approx_kl,train/explained_variance,train/entropy_loss,train/clip_fraction,eval/mean_ep_length,eval/std_reward,eval/mean_reward
,,,,1560000,,5e-05,-0.0017618536949157715,0.1,-0.01572689220411121,3800,0.13125255304621533,0.0075920904,0.995825297664851,-1.638058067858219,0.2493896484375,80.7,4.1521048311731725,38.457819331129926
44.280934710000004,404,79.33,381,1560576,3859,,,,,,,,,,,,,
43.922569089999996,404,77.87,382,1564672,3869,5e-05,-0.0019550099968910217,0.1,-0.01597294340390363,3810,0.12752145918784663,0.01018017,0.9953251415863633,-1.6666065689176321,0.290673828125,,,
43.86268976999999,404,77.68,383,1568768,3878,5e-05,-0.00028056465089321136,0.1,-0.016032761472160928,3820,0.1794092469033785,0.010056044,0.9933450585231185,-1.7099307093769311,0.2724365234375,,,
,,,,1570000,,5e-05,-0.015568733215332031,0.1,-0.01603038519679103,3830,0.13861875893780962,0.010425522,0.9956797198392451,-1.688550041243434,0.289697265625,83.5,4.580805099841132,40.60986461714638
44.35937116000001,404,78.49,384,1572864,3889,,,,,,,,,,,,,
44.64183213000001,404,77.0,385,1576960,3899,5e-05,0.008912235498428345,0.1,-0.01596080415911274,3840,0.14712815935490653,0.009276597,0.9954455876722932,-1.6850186880677938,0.274609375,,,
,,,,1580000,,5e-05,-0.0044568926095962524,0.1,-0.014635130371607375,3850,0.1585838076309301,0.008211166,0.9954924881458282,-1.6839958652853966,0.2583740234375,77.2,4.0347966743768975,43.65257648389857
45.12093698,404,76.22,386,1581056,3910,,,,,,,,,,,,,
44.95189392,404,76.98,387,1585152,3919,5e-05,0.0018420703709125519,0.1,-0.015281876479275525,3860,0.12733739815303124,0.01090868,0.9959812196902931,-1.685303884372115,0.26533203125,,,
44.848383840000004,404,76.72,388,1589248,3929,5e-05,-0.0033589769154787064,0.1,-0.017271373056428275,3870,0.12711380789405666,0.01048768,0.9957448374480009,-1.7014672391116619,0.282861328125,,,
,,,,1590000,,5e-05,0.007979029789566994,0.1,-0.016529844933393177,3880,0.15186090942006558,0.0100076385,0.9954931503161788,-1.6835837543010712,0.2935302734375,76.1,6.178629781219888,45.64006664070849
44.64855625,404,77.03,389,1593344,3940,,,,,,,,,,,,,
43.79573287,404,78.38,390,1597440,3949,5e-05,-0.004829343408346176,0.1,-0.017833146573684643,3890,0.15970526534947566,0.009491594,0.994432162027806,-1.7370880402624607,0.2771728515625,,,
,,,,1600000,,5e-05,-0.004656126722693443,0.1,-0.015685949157341384,3900,0.17916628764942288,0.00882231,0.9934045560657978,-1.7211647722870111,0.249951171875,78.8,8.46522831759253,39.9972595881135
43.80606684,404,79.96,391,1601536,3960,,,,,,,,,,,,,
43.96917787,404,79.61,392,1605632,3970,5e-05,-0.005920633673667908,0.1,-0.017073065303702607,3910,0.1157575215678662,0.012386582,0.9956998536363244,-1.6993354678153991,0.301806640625,,,
44.57918381,404,78.04,393,1609728,3980,5e-05,-0.0066078100353479385,0.1,-0.016074822028167547,3920,0.1236080143309664,0.010899713,0.994932652451098,-1.6798605561256408,0.2607177734375,,,
,,,,1610000,,5e-05,0.0005005374550819397,0.1,-0.01597742268058937,3930,0.11508790533989668,0.011294076,0.9955679681152105,-1.7024059735238553,0.2923095703125,80.4,5.475133656818471,42.983129056596184
44.39217548,404,78.36,394,1613824,3991,,,,,,,,,,,,,
45.050764640000004,404,78.66,395,1617920,4000,5e-05,-0.016369149088859558,0.1,-0.016354005180619424,3940,0.1281396440055687,0.009979704,0.9953017053194344,-1.6711387533694506,0.3013916015625,,,
,,,,1620000,,5e-05,-0.006081786006689072,0.1,-0.01714570306139649,3950,0.10904709314345382,0.0107047185,0.9964374012779444,-1.693966605514288,0.3091064453125,76.0,7.981404999168329,43.017403753274316
44.97504754,404,78.65,396,1622016,4011,,,,,,,,,,,,,
44.92784696,404,77.14,397,1626112,4021,5e-05,-0.000603964552283287,0.1,-0.016203860467794585,3960,0.14578743730671703,0.009529224,0.9948582770302892,-1.668351498991251,0.273388671875,,,
,,,,1630000,,5e-05,0.005418553948402405,0.1,-0.016361645571305417,3970,0.16982570182299242,0.008901315,0.994204880669713,-1.6969482775777578,0.26474609375,78.8,5.537384782334754,42.62410806677378
44.71803660000001,404,77.44,398,1630208,4032,,,,,,,,,,,,,
45.34327235000001,404,78.05,399,1634304,4041,5e-05,0.011233141645789146,0.1,-0.012605604153941385,3980,0.12917765279416926,0.012209028,0.9959472268819809,-1.660026467964053,0.2622314453125,,,
45.010837,404,77.67,400,1638400,4051,5e-05,0.0033956915140151978,0.1,-0.015360918451915496,3990,0.13485721279866994,0.010149324,0.9952850411646068,-1.642567354813218,0.26513671875,,,
,,,,1640000,,5e-05,-0.0005885288119316101,0.1,-0.016371232860547025,4000,0.17129708582069725,0.009261833,0.9946904629468918,-1.6771000877022744,0.2609130859375,75.8,5.785708168257529,44.22676682894238
44.17686988,404,77.82,401,1642496,4062,,,,,,,,,,,,,
44.27990170000001,404,78.88,402,1646592,4071,5e-05,0.016286712139844894,0.1,-0.015528233291115611,4010,0.24515160790178925,0.009300345,0.989844880066812,-1.6587334744632245,0.2460205078125,,,
,,,,1650000,,5e-05,-0.0018239505589008331,0.1,-0.015494676129310391,4020,0.1596514801378362,0.011713105,0.9946452649310231,-1.6489686280488969,0.2792236328125,81.6,6.583475027127894,39.864501136834974
45.132830129999995,404,77.86,403,1650688,4082,,,,,,,,,,,,,
45.17257706999999,404,78.2,404,1654784,4092,5e-05,0.003926444798707962,0.1,-0.01465391034289496,4030,0.1344671837228816,0.010324055,0.9962421592790633,-1.6401568792760373,0.281298828125,,,
44.88703501,404,78.21,405,1658880,4102,5e-05,-0.00727163627743721,0.1,-0.016896616488520522,4040,0.1070466958801262,0.013192881,0.9965558424592018,-1.653140691667795,0.3180419921875,,,
,,,,1660000,,5e-05,0.007613608613610268,0.1,-0.01710377135750605,4050,0.14035647170967422,0.009766532,0.9957233462482691,-1.649356584250927,0.271240234375,86.6,5.798129524078606,44.53799500197097
45.08823638999999,404,76.94,406,1662976,4113,,,,,,,,,,,,,
45.85640445,404,78.36,407,1667072,4122,5e-05,-0.005686093121767044,0.1,-0.01377921799721662,4060,0.12494336302042938,0.009470597,0.9959447458386421,-1.6274414122104646,0.2541015625,,,
,,,,1670000,,5e-05,0.003678303211927414,0.1,-0.014195338990248274,4070,0.11194726804387756,0.009760315,0.9959375876933336,-1.6108535911887885,0.28603515625,75.8,6.194371244707611,44.74573593608551
45.51409881999999,404,78.49,408,1671168,4133,,,,,,,,,,,,,
44.67807172999999,404,79.16,409,1675264,4143,5e-05,0.005067228339612484,0.1,-0.014256754890811862,4080,0.132849549211096,0.010240381,0.9963369423057884,-1.6270523726940156,0.267919921875,,,
44.733117930000006,404,79.01,410,1679360,4152,5e-05,0.00533219613134861,0.1,-0.014284747210695059,4090,0.17302159811370074,0.009362562,0.9939564485102892,-1.6257587675005198,0.2614013671875,,,
,,,,1680000,,5e-05,-0.0035471953451633453,0.1,-0.014717842360551004,4100,0.14260577059467322,0.010178093,0.9955040630884469,-1.6230645548552274,0.2907958984375,76.6,9.18148302964794,42.13722648673943
44.857628240000004,404,79.13,411,1683456,4163,,,,,,,,,,,,,
45.44114575999999,404,78.59,412,1687552,4173,5e-05,-0.0028790198266506195,0.1,-0.014219514583965065,4110,0.13315298527595587,0.009769177,0.9957242486998439,-1.6209418643265963,0.2831298828125,,,
,,,,1690000,,5e-05,-0.0032835211604833603,0.1,-0.017150623885390813,4120,0.14895179743762127,0.0102215065,0.9957644254900515,-1.616553695499897,0.270703125,85.4,6.3408515192821735,44.354148521313704
45.65190803999999,404,78.3,413,1691648,4184,,,,,,,,,,,,,
45.750226539999986,404,78.74,414,1695744,4194,5e-05,-0.003022601827979088,0.1,-0.01685452687961515,4130,0.12760759386001155,0.009943863,0.9958072295412421,-1.6217979446053505,0.2801025390625,,,
45.79822161,404,78.67,415,1699840,4203,5e-05,0.021342195570468903,0.1,-0.015348997809633147,4140,0.1452468264964409,0.009819815,0.9960970394313335,-1.6051982510834932,0.2681640625,,,
,,,,1700000,,5e-05,-0.002422640100121498,0.1,-0.016468082708888686,4150,0.1296707783068996,0.010099949,0.9965657582506537,-1.6298192240297795,0.2723388671875,77.2,5.416232784889095,44.63507334565212
45.59138294,404,78.03,416,1703936,4214,,,,,,,,,,,,,
45.86564766000001,404,77.38,417,1708032,4224,5e-05,-0.005333788692951202,0.1,-0.012840766938461456,4160,0.14612760015297682,0.012721831,0.9951092139817774,-1.6224804736673832,0.2728759765625,,,
,,,,1710000,,5e-05,-0.0006633307784795761,0.1,-0.016966987735941075,4170,0.1213932503538672,0.00991925,0.9957735375501215,-1.5942208990454674,0.281494140625,81.6,3.0890286138109144,43.28773329351749
45.92710652000001,404,76.64,418,1712128,4235,,,,,,,,,,,,,
46.59799793,404,76.19,419,1716224,4244,5e-05,-0.017230983823537827,0.1,-0.014853665241389535,4180,0.16593755073845387,0.009336291,0.9956851480528712,-1.6054319016635419,0.2552001953125,,,
,,,,1720000,,5e-05,0.004942259751260281,0.1,-0.014409225038980367,4190,0.15056161980610341,0.009762056,0.9951602988876402,-1.6030164871364831,0.2719970703125,78.7,7.601188879957545,43.830928244887296
46.754128640000005,404,76.79,420,1720320,4255,,,,,,,,,,,,,
46.45891376,404,77.18,421,1724416,4265,5e-05,-0.01896398514509201,0.1,-0.01616346596274525,4200,0.12015259801992215,0.010450641,0.9957881062291563,-1.6127289980649948,0.27783203125,,,
46.385135729999995,404,76.73,422,1728512,4274,5e-05,-0.014352206140756607,0.1,-0.016213702299137368,4210,0.11655693318461999,0.011355068,0.9963046032935381,-1.60938884280622,0.28095703125,,,
,,,,1730000,,5e-05,-0.0012970715761184692,0.1,-0.015542648651171475,4220,0.12446253193775192,0.012650038,0.9963882574811578,-1.6121684901416302,0.3035400390625,75.0,4.233522813329276,47.12529652003009
46.38628474,404,76.76,423,1732608,4285,,,,,,,,,,,,,
45.55501549,404,78.22,424,1736704,4295,5e-05,0.008506234735250473,0.1,-0.016773892202763818,4230,0.14487602316658013,0.009528607,0.9958957405760884,-1.6080826248973608,0.2826904296875,,,
,,,,1740000,,5e-05,-0.012333331629633904,0.1,-0.015682626314810478,4240,0.11469159711850807,0.009253165,0.995947043877095,-1.6190020598471164,0.2739990234375,80.4,5.939873059589045,45.02901682884305
45.41442879,404,78.51,425,1740800,4306,,,,,,,,,,,,,
45.54014459999999,404,78.91,426,1744896,4315,5e-05,-0.011390388011932373,0.1,-0.01538971743939328,4250,0.11276059416122734,0.010592155,0.9959771600551903,-1.5954672824591398,0.297998046875,,,
45.58699275000001,404,78.58,427,1748992,4325,5e-05,-0.00548844039440155,0.1,-0.015423510574328248,4260,0.13127294219448232,0.011160154,0.9954150188714266,-1.6156391493976117,0.28349609375,,,
,,,,1750000,,5e-05,0.0047269947826862335,0.1,-0.014389492169721052,4270,0.147652271843981,0.009611546,0.9955611666664481,-1.6108547437936067,0.2686279296875,79.8,6.405028094557296,48.01428237116985
45.39049231,404,78.17,428,1753088,4336,,,,,,,,,,,,,
45.74327177,404,79.05,429,1757184,4346,5e-05,-0.0009097550064325333,0.1,-0.016475994591019116,4280,0.14910157424747011,0.008362491,0.9957589986734092,-1.5958929050713777,0.24384765625,,,
,,,,1760000,,5e-05,0.0027236677706241608,0.1,-0.01500046243018005,4290,0.10914503843523563,0.014301674,0.9966835516970605,-1.633572018146515,0.3236328125,75.3,3.45544288035101,46.963642161883
46.67853625,404,77.51,430,1761280,4357,,,,,,,,,,,,,
46.22240013999999,404,77.45,431,1765376,4367,5e-05,-0.008201636373996735,0.1,-0.013971190996380755,4300,0.114096673252061,0.012022054,0.9960357048548758,-1.6138583734631538,0.2944091796875,,,
45.59119884999999,404,78.9,432,1769472,4376,5e-05,0.0006312765181064606,0.1,-0.016640875933080678,4310,0.1259221412066836,0.011200521,0.9954698267392814,-1.603092296421528,0.27353515625,,,
,,,,1770000,,5e-05,-0.0014355741441249847,0.1,-0.013581924488244112,4320,0.11837769769481384,0.009791231,0.9959331071004272,-1.6113244574517012,0.2967529296875,75.0,3.305412163004349,50.491724106211564
46.207362569999994,404,78.99,433,1773568,4387,,,,,,,,,,,,,
46.6817742,404,77.65,434,1777664,4397,5e-05,-0.0004517417401075363,0.1,-0.01675168524925539,4330,0.16333408866194077,0.008555753,0.995319239795208,-1.6117234870791435,0.2587890625,,,
,,,,1780000,,5e-05,0.00468016043305397,0.1,-0.016092688733624527,4340,0.1419263319519814,0.011612218,0.9950156370177865,-1.5992649551481009,0.2785400390625,81.3,7.954333739962373,43.626027413693976
46.39986522,404,78.97,435,1781760,4408,,,,,,,,,,,,,
46.41930791999998,404,80.02,436,1785856,4418,5e-05,-0.01323281042277813,0.1,-0.013158718521299306,4350,0.12992924925056287,0.010855092,0.9958559772931039,-1.5768629271537065,0.2686767578125,,,
46.34702582,404,78.31,437,1789952,4427,5e-05,0.03491831570863724,0.1,-0.015294791141786845,4360,0.12260346743860281,0.010444948,0.9960249676369131,-1.6005911365151406,0.2726806640625,,,
,,,,1790000,,5e-05,0.0015175268054008484,0.1,-0.01485368788416963,4370,0.14843111196532846,0.010899803,0.9957215581089258,-1.5938447181135416,0.2739990234375,81.2,4.655220148069042,43.58660378326563
46.08898894,404,76.61,438,1794048,4438,,,,,,,,,,,,,
45.97597028999999,404,78.49,439,1798144,4448,5e-05,0.000926729291677475,0.1,-0.014800956044928171,4380,0.14045747341588138,0.009862414,0.9954665903933346,-1.5903654385358095,0.2672119140625,,,
,,,,1800000,,5e-05,-0.0017293095588684082,0.1,-0.014981570754025597,4390,0.12892850250937044,0.0108771995,0.996494171442464,-1.5737095393240452,0.25,80.0,6.040188552876954,43.57735302620503
45.72466755000001,404,79.19,440,1802240,4459,,,,,,,,,,,,,
44.959123299999995,404,78.31,441,1806336,4468,5e-05,-0.0016554035246372223,0.1,-0.014180939264770131,4400,0.13567007118836044,0.01065035,0.99546456662938,-1.58340283036232,0.2609619140625,,,
,,,,1810000,,5e-05,0.000615730881690979,0.1,-0.015169052964483853,4410,0.158111474319594,0.011335774,0.9942776844836771,-1.5942287206649781,0.246630859375,74.5,7.503334198550211,48.06541184646419
45.681541419999995,404,77.37,442,1810432,4479,,,,,,,,,,,,,
46.15238738,404,77.78,443,1814528,4489,5e-05,-0.0018091220408678055,0.1,-0.014559846321935766,4420,0.13151338525349274,0.010775786,0.9962382772937417,-1.5638423688709735,0.269091796875,,,
45.79016463,404,78.99,444,1818624,4498,5e-05,0.0018092580139636993,0.1,-0.015551242828587419,4430,0.13893439609673805,0.012685961,0.9956127153709531,-1.5914299603551627,0.298095703125,,,
,,,,1820000,,5e-05,-0.011462928727269173,0.1,-0.015878847218118608,4440,0.12192090222379193,0.012228577,0.9965889928862453,-1.5951412070542574,0.27841796875,82.3,4.086478666581005,47.06843929781822
45.39188889,404,78.82,445,1822720,4509,,,,,,,,,,,,,
45.43153246999999,404,77.15,446,1826816,4519,5e-05,-0.005685174837708473,0.1,-0.01629706866951892,4450,0.13206769357202575,0.010997651,0.9955000514164567,-1.5859422076493501,0.2877197265625,,,
,,,,1830000,,5e-05,0.00409823190420866,0.1,-0.016742786472605076,4460,0.11230973802157677,0.013836661,0.9961458088364452,-1.610060230642557,0.3006591796875,85.3,6.450880494009824,44.6716806152414
46.04329908,404,77.26,447,1830912,4530,,,,,,,,,,,,,
46.05237446999999,404,77.86,448,1835008,4539,5e-05,0.008619207888841629,0.1,-0.01532576587924268,4470,0.1282353121554479,0.0100338645,0.9960579150356352,-1.5930376008152962,0.2635009765625,,,
46.532060630000004,404,77.99,449,1839104,4549,5e-05,-0.0020837802439928055,0.1,-0.012719134630606277,4480,0.15877114948816598,0.010733921,0.9953939388506114,-1.5883890103548766,0.2560791015625,,,
,,,,1840000,,5e-05,-0.009754219092428684,0.1,-0.014558934156229952,4490,0.12464003740460612,0.011916833,0.996180301066488,-1.6001116950064898,0.27626953125,77.9,3.6088242892935343,47.85543342875606
45.641730349999996,404,80.01,450,1843200,4560,,,,,,,,,,,,,
44.66358538999999,404,81.82,451,1847296,4570,5e-05,-0.00034813210368156433,0.1,-0.014392166112884297,4500,0.14802237499388865,0.011185189,0.9950684895738959,-1.5871758591383696,0.2593505859375,,,
,,,,1850000,,5e-05,0.003261897712945938,0.1,-0.015327929483464686,4510,0.12533195026335306,0.010381662,0.9960475410334766,-1.5894208911806345,0.2655517578125,77.5,3.6940645908296026,49.064641237599986
45.411354190000004,404,80.34,452,1851392,4581,,,,,,,,,,,,,
45.49540285999999,404,78.83,453,1855488,4590,5e-05,-0.011525636538863182,0.1,-0.01561876954510808,4520,0.12620575302280485,0.013291925,0.9967662759590894,-1.5986138492822648,0.3080322265625,,,
45.68947245,404,77.18,454,1859584,4600,5e-05,-0.0014132261276245117,0.1,-0.016788302989152726,4530,0.15186606111819856,0.009924063,0.9950811634771526,-1.592687863856554,0.272314453125,,,
,,,,1860000,,5e-05,0.005438763648271561,0.1,-0.013807372975861654,4540,0.14420290258713067,0.012084678,0.995530255138874,-1.5885926712304355,0.29013671875,74.4,4.004178846161881,46.9224475171433
46.02284656999999,404,76.87,455,1863680,4611,,,,,,,,,,,,,
45.780308070000004,404,76.6,456,1867776,4620,5e-05,0.003335956484079361,0.1,-0.015460114456072916,4550,0.14843597779981793,0.010597324,0.9953138465061784,-1.6103398848325015,0.2836181640625,,,
,,,,1870000,,5e-05,0.02062416821718216,0.1,-0.016586257437302264,4560,0.13924061995348894,0.013180451,0.9959812490269542,-1.6138609874993564,0.294873046875,82.9,5.418862434252838,44.6494508162432
45.217251739999995,404,77.75,457,1871872,4631,,,,,,,,,,,,,
45.27447139000001,404,78.02,458,1875968,4641,5e-05,-0.000462263822555542,0.1,-0.01473983963514911,4570,0.1424668759049382,0.010223065,0.9947698321193457,-1.5941978100687266,0.2693603515625,,,
,,,,1880000,,5e-05,-0.00026577897369861603,0.1,-0.015074849959637504,4580,0.13686890714452601,0.012183238,0.9961570492014289,-1.5828044831752777,0.305224609375,78.0,4.656520852177836,45.95666643721121
45.91728293999999,404,79.1,459,1880064,4652,,,,,,,,,,,,,
45.98004728,404,79.78,460,1884160,4661,5e-05,-0.010694647207856178,0.1,-0.01484370816469891,4590,0.10939288589870558,0.011517059,0.9965971556957811,-1.5777238599956036,0.2926025390625,,,
45.65693770000001,404,79.81,461,1888256,4671,5e-05,-0.00542781688272953,0.1,-0.01535876923444448,4600,0.10515308821341023,0.010058048,0.9970000111497939,-1.5626404698938132,0.299658203125,,,
,,,,1890000,,5e-05,-0.010816733352839947,0.1,-0.013403802127140808,4610,0.10691713312990032,0.010593446,0.9965865882113576,-1.555690899118781,0.2794189453125,78.8,6.010464431265285,46.89725979586897
45.833985309999996,404,79.26,462,1892352,4682,,,,,,,,,,,,,
45.25388898999999,404,79.07,463,1896448,4692,5e-05,0.001558203250169754,0.1,-0.015484839231794468,4620,0.0968987051048316,0.010188777,0.996912392321974,-1.5211410969495773,0.286865234375,,,
,,,,1900000,,5e-05,-0.008266115561127663,0.1,-0.015242140579357511,4630,0.1421911677229218,0.011738526,0.9951692069880664,-1.5598991066217422,0.27421875,79.6,4.49585722955238,46.156940461446986
45.46340815000001,404,79.25,464,1900544,4703,,,,,,,,,,,,,
46.25701631,404,78.57,465,1904640,4712,5e-05,-0.0026072170585393906,0.1,-0.014282331206777599,4640,0.11526654331828468,0.010479769,0.9968448884319514,-1.5446344941854477,0.27783203125,,,
46.34464012,404,77.37,466,1908736,4722,5e-05,-0.012240802869200706,0.1,-0.012692258416791447,4650,0.1389562530675903,0.009734008,0.9957235902547836,-1.5305957291275263,0.2450927734375,,,
,,,,1910000,,5e-05,0.005045952275395393,0.1,-0.014334112368669594,4660,0.13929479839280248,0.009323248,0.9954985254444182,-1.5187488190829754,0.2624755859375,77.4,6.034281392488839,47.02418847949724
46.25545575,404,77.84,467,1912832,4733,,,,,,,,,,,,,
45.62959308000001,404,78.47,468,1916928,4743,5e-05,0.002916233614087105,0.1,-0.01472244279430015,4670,0.13704366037854926,0.010873647,0.9960078871808946,-1.5323554426431656,0.2578369140625,,,
