time/time_elapsed,time/iterations,rollout/ep_rew_mean,time/total_timesteps,time/fps,rollout/ep_len_mean,train/learning_rate,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/explained_variance,train/loss,train/clip_range,train/clip_fraction,train/value_loss,eval/mean_ep_length,eval/mean_reward
7685,788,29.10473322,3227648,419,91.89,3e-05,7870,-2.002048862725496,-0.01894403570331633,0.00530405,0.6092694,0.8029432892799377,0.1,0.200244140625,7.380635119974613,,
7694,789,29.86036829,3231744,420,91.69,3e-05,7880,-2.00838932543993,-0.019630539522040635,0.005486739,0.65275204,0.8042295575141907,0.1,0.1859375,6.550417182594538,,
,,,3235840,,,3e-05,7890,-2.0197056360542773,-0.020362754553207196,0.005565609,0.74311876,0.6157453060150146,0.1,0.2126220703125,4.324389937520027,88.6,32.24062232971191
7705,790,29.136794530000003,3235840,419,90.84,,,,,,,,,,,,
7714,791,28.53690286,3239936,419,92.52,3e-05,7900,-2.023860169202089,-0.018584078452840914,0.0059333267,0.6151407,0.7327032089233398,0.1,0.2099365234375,5.765879935771227,,
7724,792,28.937123140000004,3244032,419,93.53,3e-05,7910,-2.0267874151468277,-0.020783300674520434,0.0069366675,0.73083985,0.48780861496925354,0.1,0.22421875,4.220785703882575,,
7733,793,29.14030983,3248128,419,93.17,3e-05,7920,-2.0213835798203945,-0.020219885709229855,0.0067376285,0.59243435,0.6724732518196106,0.1,0.23369140625,4.418708477169275,,
7743,794,29.285951480000005,3252224,420,92.53,3e-05,7930,-2.015744210779667,-0.02006359141669236,0.0067505264,0.56143177,0.45787760615348816,0.1,0.2224609375,3.7174115594476462,,
7753,795,28.443656930000003,3256320,420,92.72,3e-05,7940,-1.9912311017513276,-0.0211291127212462,0.005803586,0.7295184,0.49947306513786316,0.1,0.231005859375,4.281778847053647,,
7762,796,28.174890929999997,3260416,420,92.34,3e-05,7950,-2.0434923872351645,-0.01931141035311157,0.0057963748,0.6586327,0.513120710849762,0.1,0.20546875,5.44302329570055,,
7772,797,27.69351492,3264512,420,94.49,3e-05,7960,-2.0225430577993393,-0.020449513319181278,0.0055531207,0.698491,0.6197550296783447,0.1,0.203271484375,5.455884965509176,,
7781,798,27.929888349999995,3268608,420,93.82,3e-05,7970,-2.032230616360903,-0.0209861035553331,0.0068210876,0.65469545,0.6217347383499146,0.1,0.2302978515625,4.918499900400638,,
7791,799,28.726985749999997,3272704,420,92.25,3e-05,7980,-2.058768567442894,-0.017605841907789,0.004761275,0.6456613,0.8639909029006958,0.1,0.1939697265625,6.639995457977056,,
,,,3276800,,,3e-05,7990,-2.0055165283381937,-0.020546688663307576,0.0061761513,0.49594337,0.497655987739563,0.1,0.2020263671875,4.982387690246105,93.8,30.215756225585938
7802,800,28.59961385,3276800,419,91.99,,,,,,,,,,,,
7811,801,28.76936406,3280896,419,93.47,3e-05,8000,-2.0275864996016026,-0.01863581853613141,0.0063470434,0.5971933,0.6320393085479736,0.1,0.2126953125,6.102223137021065,,
7821,802,29.60047857,3284992,420,93.06,3e-05,8010,-2.0144688315689563,-0.01958949823747389,0.008312493,0.6354376,0.24342474341392517,0.1,0.2642578125,2.8665488582104444,,
7830,803,30.66032497,3289088,420,91.11,3e-05,8020,-2.0409129545092584,-0.01911487776087597,0.006755803,0.6496205,0.42934650182724,0.1,0.244677734375,4.483125078305602,,
7840,804,30.088456910000005,3293184,420,91.66,3e-05,8030,-1.9793890327215196,-0.02118978740181774,0.00607385,0.52721393,0.537407636642456,0.1,0.2286376953125,4.564457090198994,,
7849,805,29.72270999,3297280,420,92.3,3e-05,8040,-1.9939162313938141,-0.019502250729419756,0.0053619156,0.69576955,0.8102216720581055,0.1,0.1971923828125,5.945655525475741,,
7859,806,29.564349749999998,3301376,420,92.03,3e-05,8050,-1.9773664981126786,-0.019283393064688424,0.0051447614,0.550743,0.8794324994087219,0.1,0.1897216796875,5.848034702986479,,
7869,807,29.78679037,3305472,420,93.55,3e-05,8060,-2.0188948146998884,-0.020242909351509297,0.0052484404,0.54860985,0.5236480832099915,0.1,0.2066650390625,4.585731123387814,,
7878,808,29.41487759,3309568,420,95.62,3e-05,8070,-2.030555836111307,-0.019735227210912854,0.0057600886,0.56667113,0.5409619212150574,0.1,0.2273193359375,3.642573554441333,,
7888,809,28.643375189999997,3313664,420,95.46,3e-05,8080,-1.9841552391648292,-0.020463284448487683,0.007138633,0.5655209,0.3699401021003723,0.1,0.237744140625,3.73549217954278,,
,,,3317760,,,3e-05,8090,-2.0203156910836695,-0.01919806963269366,0.005039084,0.52399683,0.57674640417099,0.1,0.2080078125,5.883498439192772,91.8,30.649195861816406
7899,810,27.05437753,3317760,420,96.07,,,,,,,,,,,,
7908,811,27.848105640000004,3321856,420,95.58,3e-05,8100,-2.0244998008012773,-0.021043763251509518,0.0062368764,0.6149771,0.5608941316604614,0.1,0.225439453125,4.729667770117521,,
7918,812,27.755030640000005,3325952,420,95.05,3e-05,8110,-2.02825021892786,-0.02110589662916027,0.0065674945,0.6563175,0.49193698167800903,0.1,0.2373779296875,3.849171905219555,,
7928,813,28.59413318,3330048,420,92.62,3e-05,8120,-2.0212910786271094,-0.02142107970430516,0.005442675,0.53644156,0.577305257320404,0.1,0.215185546875,4.115410699695349,,
7937,814,28.223245530000003,3334144,420,92.82,3e-05,8130,-1.9988161474466324,-0.023286796956381296,0.005565952,0.69276685,0.7986389398574829,0.1,0.2331787109375,5.108498805761338,,
7947,815,29.696786009999997,3338240,420,91.98,3e-05,8140,-1.9947324633598327,-0.02086318191722967,0.00476574,0.618614,0.7207838296890259,0.1,0.193994140625,5.660322681814432,,
7956,816,30.335368030000005,3342336,420,90.98,3e-05,8150,-1.9908171713352203,-0.020052286735153756,0.005132064,0.5122503,0.7586154341697693,0.1,0.213134765625,5.510922929644584,,
7966,817,30.221365619999997,3346432,420,91.62,3e-05,8160,-2.0000289760529997,-0.018509297686978243,0.005577689,0.65329844,0.6609296798706055,0.1,0.1868896484375,5.710956091433763,,
7976,818,29.632775880000004,3350528,420,93.05,3e-05,8170,-1.9991518162190913,-0.021278644671838265,0.0063708425,0.63642347,0.803167998790741,0.1,0.226806640625,4.7616661250591275,,
7985,819,29.039762380000003,3354624,420,94.2,3e-05,8180,-2.0102428920567035,-0.019931831613939723,0.0058025243,0.5295299,0.7762064337730408,0.1,0.2047119140625,5.676304247230291,,
,,,3358720,,,3e-05,8190,-1.9789397969841958,-0.018970675017044414,0.0054083234,0.71163034,0.5516144037246704,0.1,0.2156005859375,5.390003729611635,99.8,29.8389533996582
7996,820,28.65453183,3358720,420,95.13,,,,,,,,,,,,
8006,821,28.46567270000001,3362816,420,95.51,3e-05,8200,-2.010552506893873,-0.02086800277756993,0.004775511,0.5472252,0.8227277994155884,0.1,0.1955810546875,6.283095367252827,,
8015,822,28.554115479999997,3366912,420,93.63,3e-05,8210,-1.9845019407570361,-0.020149297898751684,0.0049900506,0.59430873,0.9969968795776367,0.1,0.203466796875,6.848183899372816,,
8025,823,28.533675270000003,3371008,420,92.59,3e-05,8220,-2.002708775550127,-0.019654397702834104,0.005852846,0.3661546,0.6372291445732117,0.1,0.2172607421875,4.757827730476857,,
8035,824,29.912077619999994,3375104,420,92.67,3e-05,8230,-1.9969145320355892,-0.019528819076367655,0.006903692,0.579618,0.6632010340690613,0.1,0.217041015625,3.8613484472036363,,
8044,825,29.409678110000005,3379200,420,92.99,3e-05,8240,-2.005983243882656,-0.022035372629761695,0.0069114314,0.7424488,0.350861132144928,0.1,0.2473876953125,3.7516943596303465,,
8054,826,29.483625399999998,3383296,420,93.09,3e-05,8250,-1.994071163982153,-0.020821271372551565,0.006305969,0.6704935,0.36219361424446106,0.1,0.2240234375,3.57960331402719,,
8063,827,30.12629508,3387392,420,92.54,3e-05,8260,-1.9795376189053058,-0.018338893447071312,0.006134876,0.71657777,0.61307293176651,0.1,0.206005859375,5.0344653524458405,,
8073,828,30.289869849999995,3391488,420,92.31,3e-05,8270,-1.9893372356891632,-0.018527812251704745,0.004619521,0.6424415,0.7276125550270081,0.1,0.1994873046875,6.605263690650463,,
8082,829,30.726453900000003,3395584,420,91.13,3e-05,8280,-1.9663287296891212,-0.020475595447351225,0.006040808,0.65379965,0.3930755853652954,0.1,0.21328125,4.0860539197921755,,
,,,3399680,,,3e-05,8290,-1.9521123342216016,-0.02003386839351151,0.006806234,0.6049733,0.7486228346824646,0.1,0.2149169921875,4.522886201739311,97.4,26.25832290649414
8093,830,30.92076625,3399680,420,89.99,,,,,,,,,,,,
8103,831,30.56531822000001,3403776,420,92.42,3e-05,8300,-1.9778484761714936,-0.022104979353025557,0.0059615085,0.5563948,0.6253752708435059,0.1,0.2242919921875,4.958290908485651,,
8112,832,29.992850519999998,3407872,420,93.74,3e-05,8310,-1.9579333931207656,-0.021664477710146457,0.0062622335,0.61586034,0.527873694896698,0.1,0.239111328125,3.8010869048535825,,
8122,833,29.54219826,3411968,420,94.31,3e-05,8320,-1.9852453120052815,-0.019714604632463308,0.0055415556,0.71592563,0.5566365718841553,0.1,0.206640625,4.24202124401927,,
8131,834,30.58485851,3416064,420,93.31,3e-05,8330,-1.986939826607704,-0.020214303041575475,0.0065034814,0.6724496,0.47799891233444214,0.1,0.2114501953125,3.675196024030447,,
8141,835,30.44483013999999,3420160,420,93.55,3e-05,8340,-1.9580549903213977,-0.021426622930448502,0.0062226867,0.40855032,0.6077220439910889,0.1,0.2384521484375,4.21118885576725,,
8150,836,30.818459509999997,3424256,420,91.63,3e-05,8350,-1.9898978292942047,-0.02041841744503472,0.0070606396,0.6185534,0.5485635995864868,0.1,0.237255859375,3.874153543263674,,
8160,837,30.93125187,3428352,420,91.72,3e-05,8360,-1.9659933917224408,-0.02200446975766681,0.006059572,0.34090734,0.45582252740859985,0.1,0.2269287109375,4.288717996701598,,
8170,838,29.30908559,3432448,420,93.54,3e-05,8370,-1.975855953246355,-0.0226650658325525,0.0078323865,0.58863616,0.33394041657447815,0.1,0.260498046875,3.5695770606398582,,
8179,839,28.8047941,3436544,420,93.69,3e-05,8380,-1.9706167191267014,-0.01756624091649428,0.006382797,0.5929967,0.42643171548843384,0.1,0.271875,4.76948766708374,,
,,,3440640,,,3e-05,8390,-1.9785883545875549,-0.021870369836688042,0.0057034814,0.515146,0.6672983765602112,0.1,0.2352294921875,4.457834595069289,92.6,32.68588981628418
8190,840,28.540930170000003,3440640,420,94.08,,,,,,,,,,,,
8200,841,29.73908552,3444736,420,94.0,3e-05,8400,-1.999392218142748,-0.021823847299674525,0.0070043644,0.5905292,0.39312583208084106,0.1,0.235302734375,3.260421063378453,,
8209,842,29.462856000000006,3448832,420,94.54,3e-05,8410,-1.973733101785183,-0.01987516802328173,0.0062271683,0.5277658,0.46323439478874207,0.1,0.2379150390625,3.9110093656927347,,
8219,843,29.5429164,3452928,420,93.89,3e-05,8420,-1.9787671580910682,-0.01993145420710789,0.006036843,0.52529895,0.9903438091278076,0.1,0.218115234375,6.390896038711071,,
8229,844,29.32670541,3457024,420,94.48,3e-05,8430,-1.9728179574012756,-0.018233917537145317,0.0046826876,0.5401195,0.7770943641662598,0.1,0.186767578125,7.649703555554152,,
8238,845,29.83520612,3461120,420,93.72,3e-05,8440,-1.9481771372258663,-0.01845012865087483,0.005178498,0.5407253,0.9196471571922302,0.1,0.1763671875,6.241261591762305,,
8248,846,28.553160580000004,3465216,420,93.21,3e-05,8450,-1.9896988056600093,-0.020480062362912575,0.0056159357,0.6049482,0.612289547920227,0.1,0.20078125,4.220135945081711,,
8258,847,27.535442409999995,3469312,420,94.3,3e-05,8460,-2.0085827402770517,-0.019472849721205422,0.005334235,0.6192081,0.795479416847229,0.1,0.2036376953125,6.349812334030867,,
8267,848,28.53646039,3473408,420,94.43,3e-05,8470,-1.9823001101613045,-0.019432615177356637,0.0048797447,0.5093311,0.8630937933921814,0.1,0.1760009765625,7.042761304974556,,
8277,849,29.96126673,3477504,420,93.56,3e-05,8480,-1.9795063212513924,-0.019655729744408747,0.0068279323,0.6754222,0.7288526296615601,0.1,0.21103515625,4.851734095811844,,
,,,3481600,,,3e-05,8490,-1.9806502029299735,-0.020250535878585652,0.006503062,0.6419494,0.45392048358917236,0.1,0.2275390625,4.548037095740438,97.0,27.728077507019044
8287,850,29.78324994,3481600,420,93.71,,,,,,,,,,,,
8297,851,29.40074199999999,3485696,420,94.48,3e-05,8500,-1.9849496275186538,-0.019486927817342802,0.006363882,0.7182088,0.8322100043296814,0.1,0.2220458984375,4.890417163819075,,
8307,852,30.005411859999995,3489792,420,94.19,3e-05,8510,-1.987099501490593,-0.01931362424220424,0.007916518,0.60012245,0.41566815972328186,0.1,0.2168212890625,4.410248696058988,,
8316,853,30.44589631,3493888,420,93.65,3e-05,8520,-1.9909219466149808,-0.02173420759208966,0.0059617786,0.46695018,0.372668981552124,0.1,0.239404296875,4.212284313514829,,
8326,854,29.881880289999994,3497984,420,94.07,3e-05,8530,-1.9695060886442661,-0.019202927041624206,0.005769816,0.51429045,0.6249338388442993,0.1,0.2001953125,5.669865854084492,,
8336,855,30.086648980000003,3502080,420,93.43,3e-05,8540,-1.9692634485661984,-0.018871311203110964,0.006365563,0.5417496,0.6795691251754761,0.1,0.230859375,4.574030917137861,,
8345,856,30.84703951,3506176,420,92.78,3e-05,8550,-1.9670884609222412,-0.02042602912406437,0.007849317,0.58327425,0.6319601535797119,0.1,0.262939453125,3.4188677083700894,,
8355,857,30.528902789999997,3510272,420,93.23,3e-05,8560,-1.9685334131121635,-0.020746226806659253,0.008192595,0.6288569,0.3460157513618469,0.1,0.2420166015625,3.3351899489760397,,
8364,858,29.82662874,3514368,420,93.76,3e-05,8570,-1.9926822386682033,-0.02302516905765515,0.0077248593,0.55214566,0.3465338945388794,0.1,0.2621826171875,3.984158757701516,,
8374,859,29.765622880000002,3518464,420,93.46,3e-05,8580,-1.9501123212277889,-0.020761912179295905,0.005791317,0.65414125,0.5691623687744141,0.1,0.227880859375,4.458006118237972,,
,,,3522560,,,3e-05,8590,-1.9820293359458447,-0.02111626332189189,0.0062630665,0.6235423,0.3579607307910919,0.1,0.2291259765625,3.7465543031692503,99.8,29.921171951293946
8385,860,29.317021330000003,3522560,420,94.0,,,,,,,,,,,,
8395,861,29.1304334,3526656,420,94.23,3e-05,8600,-1.9615185596048832,-0.01937862776685506,0.005626425,0.5278464,0.6902118921279907,0.1,0.21552734375,5.011734905838966,,
8404,862,28.668813170000004,3530752,420,95.81,3e-05,8610,-1.9595278263092042,-0.018943205405957998,0.005543595,0.68120134,0.5531359910964966,0.1,0.20234375,5.873787371814251,,
8414,863,27.683606550000004,3534848,420,96.24,3e-05,8620,-1.9842257015407085,-0.020213717050501144,0.006143871,0.6112734,0.40747055411338806,0.1,0.23369140625,3.738246162980795,,
8423,864,30.038618220000004,3538944,420,94.8,3e-05,8630,-1.9639822922647,-0.020498797368782108,0.0067931786,0.66226506,0.42966657876968384,0.1,0.2529541015625,3.2455976590514184,,
8433,865,31.06538550999999,3543040,420,92.86,3e-05,8640,-1.9354899689555167,-0.02031209693814162,0.00672884,0.7343482,0.3067450225353241,0.1,0.2418701171875,2.9956624403595926,,
8443,866,30.064098059999996,3547136,420,93.7,3e-05,8650,-1.9765121839940547,-0.021557083973311818,0.006805177,0.5387732,0.3808400630950928,0.1,0.2396484375,3.8194106996059416,,
8452,867,29.934566769999996,3551232,420,94.44,3e-05,8660,-1.9635752588510513,-0.02066977710928768,0.008161692,0.43209952,0.3455704152584076,0.1,0.250537109375,3.354905857890844,,
8462,868,29.948486069999998,3555328,420,94.2,3e-05,8670,-1.9496919438242912,-0.021662085998104885,0.005902501,0.51767397,0.37597328424453735,0.1,0.2484130859375,4.317198926210404,,
8472,869,29.568469090000004,3559424,420,95.33,3e-05,8680,-1.9565760314464569,-0.022540028144430835,0.0054291915,0.73770815,0.3337211608886719,0.1,0.2173828125,3.3516535118222235,,
,,,3563520,,,3e-05,8690,-1.9475991412997247,-0.01931038749171421,0.0048197513,0.32993257,0.5100477933883667,0.1,0.207177734375,6.370422191172838,94.8,28.79409294128418
8482,870,29.700768389999997,3563520,420,94.43,,,,,,,,,,,,
8492,871,30.000552719999995,3567616,420,94.41,3e-05,8700,-1.9402021892368793,-0.01913661209109705,0.0057944516,0.62235874,0.4553586542606354,0.1,0.2016357421875,4.250300710648299,,
8501,872,31.055902720000002,3571712,420,91.97,3e-05,8710,-1.9309038251638413,-0.01935663475160254,0.006517276,0.71778804,0.38061410188674927,0.1,0.21005859375,3.459161966666579,,
8511,873,31.353097129999995,3575808,420,90.57,3e-05,8720,-1.9154750496149062,-0.02013125524390489,0.005672185,0.5667671,0.4803604781627655,0.1,0.21728515625,4.782165224850178,,
8521,874,31.98341563,3579904,420,90.89,3e-05,8730,-1.9318252824246884,-0.02145942168572219,0.006727994,0.5993225,0.3146471083164215,0.1,0.232958984375,2.7152892094105483,,
8530,875,30.916098370000004,3584000,420,92.82,3e-05,8740,-1.9299170523881912,-0.0205425019361428,0.007060899,0.5819632,0.339934378862381,0.1,0.2430419921875,3.389280651509762,,
8540,876,29.542767180000002,3588096,420,94.05,3e-05,8750,-1.916727988421917,-0.019808635978552046,0.0064274115,0.56243396,0.3415146470069885,0.1,0.2314453125,4.0923403274267915,,
8550,877,28.961111029999998,3592192,420,94.35,3e-05,8760,-1.9329525977373123,-0.018161029544717166,0.0051498804,0.44397658,0.7432758808135986,0.1,0.1958740234375,6.155417638272047,,
8559,878,29.963112400000004,3596288,420,92.51,3e-05,8770,-1.917844219505787,-0.019693800748791547,0.005677767,0.575315,0.5896113514900208,0.1,0.206640625,5.062307443469763,,
8569,879,30.71624262,3600384,420,91.08,3e-05,8780,-1.9378479592502118,-0.020580836542649195,0.005759191,0.5150541,0.7917605638504028,0.1,0.2187744140625,5.186563806980848,,
,,,3604480,,,3e-05,8790,-1.9270028695464134,-0.02114300164321321,0.0058848625,0.6288837,0.44815793633461,0.1,0.226123046875,3.833470766246319,94.8,29.824657440185547
8579,880,30.46752241,3604480,420,91.95,,,,,,,,,,,,
8589,881,30.80442483,3608576,420,92.83,3e-05,8800,-1.900845891982317,-0.019333889809786342,0.006441904,0.7584021,0.3313349485397339,0.1,0.237744140625,2.980226409807801,,
8598,882,30.264397589999998,3612672,420,93.45,3e-05,8810,-1.9393888786435127,-0.020476560248062013,0.0068205292,0.6758225,0.48663848638534546,0.1,0.2377197265625,3.723727099224925,,
8608,883,29.69059335,3616768,420,92.69,3e-05,8820,-1.9397660151124,-0.018276145622076002,0.005431518,0.658554,0.5129243731498718,0.1,0.20087890625,5.511731231212616,,
8617,884,28.756071950000006,3620864,420,92.81,3e-05,8830,-1.9313107207417488,-0.019799518994841492,0.0053590727,0.5717478,0.7632673978805542,0.1,0.2125732421875,6.086945569515228,,
8627,885,30.00772517,3624960,420,91.95,3e-05,8840,-1.919716579467058,-0.017639518549549392,0.0043396903,0.49729067,0.9835340976715088,0.1,0.1732421875,8.070541399717332,,
8637,886,30.928191220000002,3629056,420,91.65,3e-05,8850,-1.922745630145073,-0.020275749870052096,0.006335448,0.5509584,0.3782035708427429,0.1,0.216552734375,3.329157816618681,,
8646,887,30.314112189999996,3633152,420,92.57,3e-05,8860,-1.9205667093396186,-0.017498113724286668,0.0073767453,0.5595513,0.5762521028518677,0.1,0.2370849609375,5.470505874976515,,
8656,888,30.55609501,3637248,420,92.97,3e-05,8870,-1.9407087340950966,-0.020465438599057962,0.007443323,0.75348866,0.4112910032272339,0.1,0.2549072265625,3.310544218495488,,
8665,889,29.226459099999996,3641344,420,93.76,3e-05,8880,-1.959885273128748,-0.021186414151452483,0.0069609066,0.41578722,0.3151872456073761,0.1,0.2514892578125,3.6575883690267803,,
,,,3645440,,,3e-05,8890,-1.9407634295523166,-0.019267930614296346,0.0077497438,0.6176357,0.25095251202583313,0.1,0.2500732421875,3.3221137911081313,90.8,31.904416275024413
8676,890,29.42701484,3645440,420,92.63,,,,,,,,,,,,
8685,891,30.401976410000007,3649536,420,91.39,3e-05,8900,-1.9275476410984993,-0.021696167363552378,0.0071521685,0.6180248,0.42168694734573364,0.1,0.242041015625,4.027109737694263,,
8695,892,30.148730910000005,3653632,420,92.02,3e-05,8910,-1.936163805425167,-0.020203291735379027,0.0062865913,0.53660995,0.6010252237319946,0.1,0.2246826171875,4.353634242713452,,
